name,author_role,paper_id,title,journal,achievement_level,year,doi,paper_url,source,affiliations,is_likely_chinese_name,chinese_name_score,name_filter_reason
Stephan Bogs,first_author,2047,"Planning minimum regret CO
                    <sub>2</sub>
                    pipeline networks",IISE TRANSACTIONS,A1,2026,10.1080/24725854.2025.2602823,https://doi.org/10.1080/24725854.2025.2602823,crossref,"Chair of Operations Management, RWTH Aachen University",0,0.25,"pinyin_given_name_shape,person_name_length"
Pengwen Hou,first_author,1985,Platform’s information sharing strategy in a supplier encroachment context with economies of scale,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2622597,https://doi.org/10.1080/24725854.2026.2622597,"openalex,crossref","Business School, Nankai University",0,0.25,"pinyin_given_name_shape,person_name_length"
Jun Wang,corresponding_author,1985,Platform’s information sharing strategy in a supplier encroachment context with economies of scale,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2622597,https://doi.org/10.1080/24725854.2026.2622597,"openalex,crossref","School of Management Science and Engineering, Tianjin University of Finance and Economics",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yichen Ma,first_author,1974,Privacy attack against federated tensor decomposition-based models,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2637906,https://doi.org/10.1080/24725854.2026.2637906,"openalex,crossref","H. Milton Stewart School of Industrial and Systems Engineering, Georgia Institute of Technology",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Jianjun Shi,corresponding_author,1974,Privacy attack against federated tensor decomposition-based models,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2637906,https://doi.org/10.1080/24725854.2026.2637906,"openalex,crossref","H. Milton Stewart School of Industrial and Systems Engineering, Georgia Institute of Technology",0,0.25,"pinyin_given_name_shape,person_name_length"
Lei Chen,first_author,1993,Proactive or reactive? Quality improvement strategies in a Co-opetitive supply chain,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2025.2612183,https://doi.org/10.1080/24725854.2025.2612183,"openalex,crossref","School of Management, Jinan University",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zihao Mu,corresponding_author,1993,Proactive or reactive? Quality improvement strategies in a Co-opetitive supply chain,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2025.2612183,https://doi.org/10.1080/24725854.2025.2612183,"openalex,crossref","School of Management, Northwestern Polytechnical University",0,0.25,"pinyin_given_name_shape,person_name_length"
Yifan Wu,first_author,1984,"Revisiting continuous
                    <i>p</i>
                    -hub location problems with the
                    <b>ℓ</b>
                    <sup>1</sup>
                    metric",IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2621996,https://doi.org/10.1080/24725854.2026.2621996,"openalex,crossref","Wm Michael Barnes ‘64 Department of Industrial and Systems Engineering, Texas A&M University",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xiaofeng Nie,corresponding_author,1984,"Revisiting continuous
                    <i>p</i>
                    -hub location problems with the
                    <b>ℓ</b>
                    <sup>1</sup>
                    metric",IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2621996,https://doi.org/10.1080/24725854.2026.2621996,"openalex,crossref","Broadwell College of Business and Economics, Fayetteville State University",0,0.25,"pinyin_given_name_shape,person_name_length"
Deniz Altinpulluk,first_author,1983,Robust condition-based fleet operations and maintenance: Integrating multi-asset degradation rate interactions and operations-induced degradation,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2624573,https://doi.org/10.1080/24725854.2026.2624573,"openalex,crossref","Industrial and Systems Engineering, Wayne State University",0,0.25,"pinyin_given_name_shape,person_name_length"
Murat Yildirim,corresponding_author,1983,Robust condition-based fleet operations and maintenance: Integrating multi-asset degradation rate interactions and operations-induced degradation,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2624573,https://doi.org/10.1080/24725854.2026.2624573,"openalex,crossref","Industrial and Systems Engineering, Wayne State University",0,0.25,"pinyin_given_name_shape,person_name_length"
Zeynel Batuhan Organ,first_author,1988,Rolling lookahead learning for optimal classification trees,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2613786,https://doi.org/10.1080/24725854.2026.2613786,"openalex,crossref","Deparment of Industrial Engineering, Ozyegin University",0,0.25,"pinyin_given_name_shape,person_name_length"
Enis Kayış,corresponding_author,1988,Rolling lookahead learning for optimal classification trees,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2613786,https://doi.org/10.1080/24725854.2026.2613786,"openalex,crossref","Deparment of Industrial Engineering, Ozyegin University",0,0.25,"pinyin_given_name_shape,person_name_length"
Pavithra Sripathanallur Murali,first_author,1959,Safety-driven decentralized decisions in networks: An indicator-based reinforcement learning approach,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2646938,https://doi.org/10.1080/24725854.2026.2646938,"openalex,crossref","Department of Systems Engineering and Operations Research, George Mason University",0,0.25,"pinyin_given_name_shape,person_name_length"
Shima Mohebbi,corresponding_author,1959,Safety-driven decentralized decisions in networks: An indicator-based reinforcement learning approach,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2646938,https://doi.org/10.1080/24725854.2026.2646938,"openalex,crossref","Department of Systems Engineering and Operations Research, George Mason University",0,0.25,"pinyin_given_name_shape,person_name_length"
Qingyi Wang,first_author,1980,Self-sustained community emergency preparedness and initial response planning considering volunteer dispatching,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2628668,https://doi.org/10.1080/24725854.2026.2628668,"openalex,crossref","Business School, Sichuan University",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Xiaozhou He,corresponding_author,1980,Self-sustained community emergency preparedness and initial response planning considering volunteer dispatching,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2628668,https://doi.org/10.1080/24725854.2026.2628668,"openalex,crossref","Business School, Sichuan University; Management Science and Operations Research Institute, Sichuan University",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Iman Kazemian,first_author,406,Sensor-driven predictive vehicle maintenance and routing problem with time windows,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2646933,https://doi.org/10.1080/24725854.2026.2646933,"openalex,crossref","Industrial and Systems Engineering, Wayne State University",0,0.25,"pinyin_given_name_shape,person_name_length"
Murat Yildirim,corresponding_author,406,Sensor-driven predictive vehicle maintenance and routing problem with time windows,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2646933,https://doi.org/10.1080/24725854.2026.2646933,"openalex,crossref","Industrial and Systems Engineering, Wayne State University",0,0.25,"pinyin_given_name_shape,person_name_length"
Wen Shi,first_author,1966,Sequential group Morris method with error control for efficient factor screening in simulation experiments,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2641685,https://doi.org/10.1080/24725854.2026.2641685,"openalex,crossref","Business School, Central South University",0,0.25,"pinyin_given_name_shape,person_name_length"
Xi Chen,corresponding_author,1966,Sequential group Morris method with error control for efficient factor screening in simulation experiments,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2641685,https://doi.org/10.1080/24725854.2026.2641685,"openalex,crossref","Grado Department of Industrial and Systems Engineering, Virginia Tech",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Graham C. M. Burgess,first_author,1971,Time-varying capacity planning for designing large-scale homeless care systems,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2628655,https://doi.org/10.1080/24725854.2026.2628655,"openalex,crossref","STOR-i Centre for Doctoral Training, Lancaster University",0,0.25,"pinyin_given_name_shape,person_name_length"
Dashi I. Singham,corresponding_author,1971,Time-varying capacity planning for designing large-scale homeless care systems,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2628655,https://doi.org/10.1080/24725854.2026.2628655,"openalex,crossref","Operations Research Department, Naval Postgraduate School",0,0.25,"pinyin_given_name_shape,person_name_length"
Runsang Liu,first_author,1977,Wavelet Gaussian process for multi-scale monitoring of imaging data,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2632144,https://doi.org/10.1080/24725854.2026.2632144,"openalex,crossref","Complex System Monitoring, Modeling, and Control Laboratory, The Pennsylvania State University",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Hui Yang,corresponding_author,1977,Wavelet Gaussian process for multi-scale monitoring of imaging data,IISE TRANSACTIONS,A1,2026,10.1080/24725854.2026.2632144,https://doi.org/10.1080/24725854.2026.2632144,"openalex,crossref","Complex System Monitoring, Modeling, and Control Laboratory, The Pennsylvania State University",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Shai Vardi,first_author,2101,A Random Walk Modeling Framework for Boosting the Creativity of Humans and AI,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.0982,https://doi.org/10.1287/isre.2024.0982,crossref,"Muma College of Business, University of South Florida, Tampa, Florida 33620",0,0.25,"pinyin_given_name_shape,person_name_length"
Jiarong Xu,first_author,2098,A User Purchase Motivation-Aware Product Recommender System,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1028,https://doi.org/10.1287/isre.2024.1028,openalex,Fudan University,1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Abhishek Kathuria,first_author,2092,AI Governance and the Decentralization of Technology Production: An Investigation of AI-Based IPA Bots,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0588,https://doi.org/10.1287/isre.2023.0588,openalex,Deakin University,0,0.25,"pinyin_given_name_shape,person_name_length"
Yanan Wang,first_author,2068,Align Generative Artificial Intelligence with Human Preferences: A Novel Large Language Model Fine-Tuning Method for Online Review Management,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1518,https://doi.org/10.1287/isre.2024.1518,"openalex,crossref","Department of Information Systems and Operations Management, The University of Texas at Arlington, Arlington, Texas 76019",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Hao Zhang,first_author,2095,Analyzing Consumer Footprints on E-Commerce Platforms: A Multichannel Sequential Search Model with Reference Price,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.0991,https://doi.org/10.1287/isre.2024.0991,openalex,Tianjin University,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zhongbin Wang,first_author,2066,Are Auction-Based Promotions More Profitable for Short Video Platforms than Fixed Pricing?,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1493,https://doi.org/10.1287/isre.2024.1493,"openalex,crossref","College of Management and Economics, Tianjin University, Tianjin 300072, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
David Kim,first_author,2084,"Are You, You? Seamlessly Fighting Identity Fraud with Keystroke Dynamics",INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0088,https://doi.org/10.1287/isre.2023.0088,"openalex,crossref","Texas Christian University, Fort Worth, Texas 76109",0,0.25,"pinyin_given_name_shape,person_name_length"
Shengsheng Xiao,first_author,2085,Asymmetric and Contingent Value of Crowd Wisdom in Crowdfunding,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0631,https://doi.org/10.1287/isre.2022.0631,"openalex,crossref","School of Digital Economics,  Shanghai University of Finance and Economics, Shanghai 200433, China; and Dishui Lake Advanced Finance Institute, Shanghai University of Finance and Economics, Shanghai 200433, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Guohou Shan,first_author,2081,Balancing Acts: Unveiling the Dynamics of Post Removal on Social Media User-Generated Content,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0750,https://doi.org/10.1287/isre.2023.0750,"openalex,crossref","D’Amore-McKim School of Business, Northeastern University, Boston, Massachusetts 02115",0,0.25,"pinyin_given_name_shape,person_name_length"
Jyotishka Ray,first_author,2067,"Bargaining over Data and Analytics: Sellers, Buyers and Consultants",INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0404,https://doi.org/10.1287/isre.2023.0404,"openalex,crossref","University of Dayton, Dayton, Ohio 45469",0,0.25,"pinyin_given_name_shape,person_name_length"
Saša Pekeč,first_author,2080,Beyond Truthful Reporting: Robust Strategies for Worst-Case Payoff Maximization in Large Markets,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2025.2127,https://doi.org/10.1287/isre.2025.2127,"openalex,crossref","Fuqua School of Business, Duke University, Durham, North Carolina 27708",0,0.25,"pinyin_given_name_shape,person_name_length"
Junzhi Xue,first_author,190,Can ChatGPT Kill User-Generated Q&amp;A Platforms?,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0561,https://doi.org/10.1287/isre.2023.0561,"crossref,openalex","School of Information Management and Engineering, Shanghai University of Finance and Economics, Shanghai 200433, China",0,0.4,"pinyin_given_name_shape,chinese_context,person_name_length"
Yingda Lu,first_author,2144,Can Providing Algorithmic Performance Information Facilitate Humans’ Inventory Ordering Behaviors?,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0621,https://doi.org/10.1287/isre.2022.0621,crossref,"Department of Information and Decision Sciences, College of Business Administration, University of Illinois Chicago, Chicago, Illinois 60607",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Shaobo Wei,first_author,2096,Conform or Workaround? A Multilevel Analysis of the Effect of Group Cultural Tightness on Enterprise System Use,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2021.0417,https://doi.org/10.1287/isre.2021.0417,openalex,Hefei University of Technology,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yuansheng Wei,first_author,2099,Content Exclusivity on Advertising Revenue–Sharing Platforms,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2025.1852,https://doi.org/10.1287/isre.2025.1852,openalex,Shanghai University of Finance and Economics,1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Haiyun (Melody) Zou,first_author,2079,Contribute to MY IT Service: Encouraging Technology Extra-Role Behaviors in User-Artifact Interactions from a Psychological Ownership Perspective,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2021.0620,https://doi.org/10.1287/isre.2021.0620,"openalex,crossref","Warwick Business School, University of Warwick, Coventry CV4 7AL, United Kingdom",0,0.25,"pinyin_given_name_shape,person_name_length"
Haiyun Zou,corresponding_author,2079,Contribute to MY IT Service: Encouraging Technology Extra-Role Behaviors in User-Artifact Interactions from a Psychological Ownership Perspective,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2021.0620,https://doi.org/10.1287/isre.2021.0620,"openalex,crossref","Warwick Business School, University of Warwick, Coventry CV4 7AL, United Kingdom; Faculty of Business and Economics, The University of Hong Kong, Hong Kong, Hong Kong; Price College of Business, University of Oklahoma, Norman, Oklahoma 73019; Faculty of Business, Hong Kong Polytechnic University, Hung Hom, Hong Kong",0,0.25,"pinyin_given_name_shape,person_name_length"
Yang Liu,first_author,2143,Departmental Boundaries and Knowledge Sharing in Corporate Online Communities,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0086,https://doi.org/10.1287/isre.2023.0086,crossref,"Experimental Center of Data Science and Intelligent Decision-Making, School of Management, Hangzhou Dianzi University, Hangzhou 310018, China",0,0.65,"chinese_surname,chinese_context,person_name_length"
Taha Havakhor,first_author,2069,Disclosure of Cybersecurity Investments and the Cost of Capital,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0260,https://doi.org/10.1287/isre.2023.0260,"openalex,crossref","Desautels Faculty of Management, McGill University, Montreal, Quebec H3A 0G4, Canada",0,0.25,"pinyin_given_name_shape,person_name_length"
Beth L. Fossen,first_author,2149,Emotionality in Political Social Media Communications: The Moderating Role of Audience Diversity,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0064,https://doi.org/10.1287/isre.2022.0064,crossref,"Marketing, Indiana University, Bloomington, Indiana 47405",0,0.25,"pinyin_given_name_shape,person_name_length"
Boshuo Li,first_author,2141,Forced to Change? Media Exposure of Labor Issues and Firm Artificial Intelligence Investment,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0402,https://doi.org/10.1287/isre.2022.0402,crossref,"Organizations and Entrepreneurship Area, Katz Graduate School of Business, University of Pittsburgh, Pittsburgh, Pennsylvania 15260",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zhihao Zhu,first_author,2075,Forget Me If You Can: Auditing User Data Revocation in Recommendation Systems,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1179,https://doi.org/10.1287/isre.2024.1179,"openalex,crossref","Department of Information Systems, Business Statistics and Operations Management (ISOM), Hong Kong University of Science and Technology, Hong Kong",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Reza Mousavi,first_author,2065,From Lexicons to Large Language Models: A Holistic Evaluation of Psychometric Text Analysis in Social Science Research,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1143,https://doi.org/10.1287/isre.2024.1143,"openalex,crossref","McIntire School of Commerce, University of Virginia, Charlottesville, Virginia 22903",0,0.25,"pinyin_given_name_shape,person_name_length"
Alexander Gladis,first_author,2094,From Shield to Sword: How Data Privacy Can Undermine Data Security,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0566,https://doi.org/10.1287/isre.2023.0566,openalex,RWTH Aachen University,0,0.25,"pinyin_given_name_shape,person_name_length"
Joohyun Kim,first_author,21,Games People Play: Strategies to Develop and Release Online Games,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1192,https://doi.org/10.1287/isre.2024.1192,"openalex,crossref","Belk College of Business, University of North Carolina at Charlotte, Charlotte, North Carolina 28223",0,0.25,"pinyin_given_name_shape,person_name_length"
Lei Wang,first_author,2063,How Costs Influence Preferences for Control in Generative Artificial Intelligence (GenAI): Human-Guided vs. GenAI-Based Delegated Search,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2025.1836,https://doi.org/10.1287/isre.2025.1836,"openalex,crossref","Operations and Decision Technologies, Kelley School of Business, Indiana University, Bloomington, Indiana 47405",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Bin Zhang,first_author,2059,How Physician Reviews Affect Online Consultation Demand: An Innovative Small Language Model with Fine-Tuning,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1183,https://doi.org/10.1287/isre.2024.1183,"openalex,crossref","Department of Information and Operations Management, Texas A&M University, College Station, Texas 77843",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Benjamin Knight,first_author,2097,"Human-Algorithm Collaboration in Gig Work: The Role of Experience, Skill Level, and Task Complexity",INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1664,https://doi.org/10.1287/isre.2024.1664,openalex,Boston College; University of Pennsylvania,0,0.25,"pinyin_given_name_shape,person_name_length"
Tabitha L. James,first_author,2142,Is Fitness Technology-Facilitated Social Comparison the Thief of Well-Being? The Mediating Role of Social Comparison on the Relationships Between Passion and Performance Self-Esteem,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2021.0083,https://doi.org/10.1287/isre.2021.0083,crossref,"Department of Business Information Technology, Pamplin College of Business, Virginia Tech, Blacksburg, Virginia 24061",0,0.25,"pinyin_given_name_shape,person_name_length"
Xuewen Han,first_author,22,"Legal Shields, Hidden Costs: The Dual Effects of Patent Troll Laws on Information Technology Firm Innovation",INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1262,https://doi.org/10.1287/isre.2024.1262,"openalex,crossref","Antai College of Economics and Management, Shanghai Jiao Tong University, Shanghai 200030, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Zenan Chen,first_author,2071,Less Is Not Always More: The Impact of Social Media Block Intensity and Immediacy on Work Time,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0493,https://doi.org/10.1287/isre.2023.0493,"openalex,crossref","Naveen Jindal School of Management, University of Texas at Dallas, Richardson, Texas 75080",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Zhao Wang,first_author,2077,Leveraging Multiview Data Through Discrete and Regularized Deep Learning for Dynamic Financial Risk Prediction,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1417,https://doi.org/10.1287/isre.2024.1417,"openalex,crossref","School of Management, Hefei University of Technology, Hefei, Anhui 230009, P.R. China",0,0.65,"chinese_surname,chinese_context,person_name_length"
Qiu-Hong Wang,first_author,24,Living Up to Online Advice: How Health Platforms Influence Physicians’ Offline Practice,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0136,https://doi.org/10.1287/isre.2022.0136,"openalex,crossref","National University of Singapore, Singapore 117417, Singapore",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Yi Gao,first_author,2074,More Can Be Less: The Economics of Answer Viewing on Paid Q&amp;A Platforms,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0641,https://doi.org/10.1287/isre.2022.0641,"openalex,crossref","Rawls College of Business, Texas Tech University, Lubbock, Texas 79409",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Ioannis Filippos Kanellopoulos,first_author,2093,NFT Disruption in Platform Competition: Evidence from Trading Card Collectibles,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.0829,https://doi.org/10.1287/isre.2024.0829,openalex,Tilburg University,0,0.25,"pinyin_given_name_shape,person_name_length"
Gregory Vial,first_author,2062,Navigating Temporal Plurality in Agile Software Development: A Process Explanation,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2020.0604,https://doi.org/10.1287/isre.2020.0604,"openalex,crossref","Department of Information Technologies, HEC Montreal, Montreal, Quebec H3T 2A7, Canada",0,0.25,"pinyin_given_name_shape,person_name_length"
Grégory Vial,corresponding_author,2062,Navigating Temporal Plurality in Agile Software Development: A Process Explanation,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2020.0604,https://doi.org/10.1287/isre.2020.0604,"openalex,crossref","Department of Information Technologies, HEC Montreal, Montreal, Quebec H3T 2A7, Canada",0,0.25,"pinyin_given_name_shape,person_name_length"
Jungpil Hahn,first_author,2146,"Organizing for Software Product Development: The Effects of Team Structure, Product Complexity, and Cross-Team Coordination",INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0154,https://doi.org/10.1287/isre.2023.0154,crossref,"School of Computing, National University of Singapore, Singapore 119391",0,0.25,"pinyin_given_name_shape,person_name_length"
Shuang Zheng,first_author,2064,Priming in Search: A Large-Scale Field Experiment on the Impact of Popular Search Genres in Mobile Shopping,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1041,https://doi.org/10.1287/isre.2024.1041,"openalex,crossref","School of Business, Renmin University of China, Beijing 100872, China; and Search and Recommendation Department, Meituan, Beijing 100102, China",1,0.85,"chinese_surname,pinyin_given_name_shape,chinese_context,person_name_length"
Eaman Jahani,first_author,2116,Prompt Adaptation as a Dynamic Complement in Generative AI Systems,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2025.2029,https://doi.org/10.1287/isre.2025.2029,crossref,"Robert H. Smith School of Business, University of Maryland, College Park, Maryland 20742; and MIT Initiative on the Digital Economy, Cambridge, Massachusetts 02142",0,0.25,"pinyin_given_name_shape,person_name_length"
Grace Gu,first_author,23,Psychological Reactance to the Algorithmic Management of Online Expressions,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0446,https://doi.org/10.1287/isre.2022.0446,"openalex,crossref","Marshall School of Business, University of Southern California, Los Angeles, California 90089",0,0.25,"pinyin_given_name_shape,person_name_length"
Frederic Schlackl,first_author,2100,Reactions by Actual Data Breach Victims over Time: Evidence from Facebook’s Cambridge Analytica Breach,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0391,https://doi.org/10.1287/isre.2023.0391,openalex,HEC Montréal,0,0.25,"pinyin_given_name_shape,person_name_length"
Sandeep Suntwal,first_author,2083,Reference Aware Delexicalization (RAD) Framework: Theory Driven Artificial Intelligence Modeling for Domain Generalization,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0457,https://doi.org/10.1287/isre.2023.0457,"openalex,crossref","Information Systems Department, College of Business, University of Colorado, Colorado Springs, Colorado 80918",0,0.25,"pinyin_given_name_shape,person_name_length"
Hanyu Duan,first_author,2076,Robust Predictive Modeling Under Unseen Data Distribution Shifts: A Methodological Commentary,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0537,https://doi.org/10.1287/isre.2022.0537,"openalex,crossref","Department of Information Systems, Business Statistics and Operations Management, School of Business and Management, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong",0,0.25,"pinyin_given_name_shape,person_name_length"
Yan Leng,first_author,2091,SUVA: A Probabilistic Framework for Auditing LLMs with an Application to Social Preferences,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.0857,https://doi.org/10.1287/isre.2024.0857,openalex,The University of Texas at Austin,0,0.25,"pinyin_given_name_shape,person_name_length"
Jiaheng Xie,first_author,2147,Short-Form Videos and Mental Health: A Knowledge-Guided Neural Topic Model,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1071,https://doi.org/10.1287/isre.2024.1071,crossref,"Department of Accounting & MIS, Lerner College of Business and Economics, University of Delaware, Newark, Delaware 19716",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
Naveenkumar Ramaraju,first_author,2145,Sparking Innovation: The Effect of Inventor Gender Diversity on Recombinant Innovation,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0343,https://doi.org/10.1287/isre.2023.0343,crossref,"Department of Business Administration, Gies College of Business, University of Illinois at Urbana-Champaign, Champaign, Illinois 61820",0,0.25,"pinyin_given_name_shape,person_name_length"
Yegin Genc,first_author,2086,The Differential Diffusion of Exchange and Utility Value Blockchain Tokens,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0711,https://doi.org/10.1287/isre.2022.0711,"openalex,crossref","Department of Information Systems, Seidenberg School of Computer Science and Information Systems, Pace University, New York, New York 10038",0,0.25,"pinyin_given_name_shape,person_name_length"
Kexin Ai,first_author,2061,The Divorce of Word and Deed—A Data-Mining Approach to Identify and Evaluate Customer Requirements,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0433,https://doi.org/10.1287/isre.2022.0433,"openalex,crossref","School of Management, Xi’an Jiaotong University, Xi’an 710049, China",0,0.4,"pinyin_given_name_shape,chinese_context,person_name_length"
Dezhi Yin,first_author,2150,The Illusion of Authenticity in Online Reviews: Truth Bias and the Role of Valence,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2023.0339,https://doi.org/10.1287/isre.2023.0339,crossref,"Muma College of Business, University of South Florida, Tampa, Florida 33620",0,0.25,"pinyin_given_name_shape,person_name_length"
Chen Liang,first_author,2118,The Market Consequences of Perceived Strategic Generosity: An Empirical Examination of NFT Charity Fundraisers,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2024.1004,https://doi.org/10.1287/isre.2024.1004,crossref,"School of Business, University of Connecticut, Storrs, Connecticut 06269",0,0.5,"chinese_surname,person_name_length"
Weiguang Wang,first_author,2078,The Role of the User Information Environment in mHealth Effectiveness,INFORMATION SYSTEMS RESEARCH,A1,2026,10.1287/isre.2022.0414,https://doi.org/10.1287/isre.2022.0414,"openalex,crossref","Carey Business School, Johns Hopkins University, Baltimore, Maryland 21202",1,0.7,"chinese_surname,pinyin_given_name_shape,person_name_length"
